0x0C0	0x0C1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1
0x0C1	0x0C2	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x0C2	0x0C3	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0x0C3	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x0D0	0x0D1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1
0x0D1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x0E0	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x0F0	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x100	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x110	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x120	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0
0x130	0x131	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
0x131	0x000	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x140	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0
0x150	0x000	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x160	0x000	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x170	0x000	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x180	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x190	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x1A0	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1
0x1B0	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x1C0	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x1D0	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x1E0	0x000	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x1F0	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x200	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x210	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x220	0x000	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1
0x230	0x231	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
0x231	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x240	0x241	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
0x241	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x250	0x251	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
0x251	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x260	0x261	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1
0x261	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x270	0x271	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
0x271	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x280	0x281	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0x281	0x282	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x282	0x000	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0
0x290	0x291	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0x291	0x292	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0
0x292	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0
0x2A0	0x2A1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0x2A1	0x2A2	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x2A2	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0
0x2B0	0x2B1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0x2B1	0x2B2	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x2B2	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0
0x2C0	0x2C1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0x2C1	0x2C2	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x2C2	0x000	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0
0x2D0	0x2D1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1
0x2D1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x2E0	0x2E1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1
0x2E1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x2F0	0x2F1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x2F1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x300	0x301	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x301	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x310	0x311	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x311	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x320	0x321	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x321	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x330	0x331	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x331	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x340	0x341	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x341	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x350	0x351	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x351	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x360	0x361	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x361	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x370	0x371	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x371	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x380	0x381	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x381	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x390	0x391	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
0x391	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x3A0	0x3A1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x3A1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x3B0	0x3B1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x3B1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x3C0	0x3C1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x3C1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x3D0	0x3D1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x3D1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x3E0	0x3E1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x3E1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x3F0	0x3F1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x3F1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x400	0x401	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x401	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x410	0x411	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x411	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x420	0x421	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x421	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x430	0x431	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
0x431	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x440	0x441	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x441	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x450	0x451	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x451	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x460	0x461	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x461	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x470	0x471	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x471	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x480	0x481	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x481	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x490	0x491	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x491	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x4A0	0x4A1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x4A1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x4B0	0x4B1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x4B1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x4C0	0x4C1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x4C1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x4D0	0x4D1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1
0x4D1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
0x4E0	0x4E1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1
0x4E1	0x000	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1
